id,year,exper,hours,bluecol,ind,south,smsa,married,union,educ,black,lwage,female,wage
48,88,32,49,no,1,no,yes,no,0,16,no,7.43838,1,1699.9939989352702
49,82,31,47,no,1,no,no,yes,0,16,no,6.90575,1,997.9967302465157
49,83,32,46,no,1,no,no,yes,0,16,no,6.90575,1,997.9967302465157
49,84,33,47,no,1,no,no,yes,0,16,no,7.6009,1,1999.9950809218851
49,85,34,48,no,1,no,no,yes,0,16,no,7.67601,1,2156.0001465457226
49,86,35,47,no,1,no,no,yes,0,16,no,7.7021,1,2212.9903954878687
49,87,36,49,no,1,no,no,yes,0,16,no,7.69621,1,2199.9941934455665
49,88,37,48,no,1,no,no,yes,0,16,no,7.82084,1,2491.997807271863
50,82,31,50,no,0,no,yes,no,1,12,no,6.27099,0,529.0008295476102
50,83,32,45,no,0,no,yes,no,1,12,no,6.3985900000000004,0,600.9970343516576
50,84,33,43,no,0,no,yes,no,1,12,no,6.48311,0,654.0017321492859
50,85,34,48,no,0,no,yes,no,1,12,no,6.55678,0,704.0011572656892
50,86,35,46,no,0,no,yes,no,1,12,no,6.65544,0,776.9997277643853
50,87,36,32,no,0,no,yes,no,1,12,no,6.74876,0,853.0003859896849
50,88,37,28,no,0,no,yes,no,1,12,no,6.84907,0,943.0035054831653
51,82,31,45,no,1,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
51,83,32,48,no,1,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
51,84,33,48,no,1,no,yes,yes,0,17,no,7.6009,1,1999.9950809218851
51,85,34,47,no,0,no,yes,yes,0,17,no,7.64969,1,2099.9944902130474
51,86,35,48,no,1,no,yes,yes,0,17,no,7.82405,1,2500.0099728791606
51,87,36,47,no,1,no,yes,yes,0,17,no,7.86327,1,2600.008517589061
51,88,37,44,no,1,no,yes,yes,0,17,no,7.91936,1,2750.0104757032564
52,82,25,46,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
52,83,26,49,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
52,84,27,49,no,0,no,yes,yes,0,16,no,7.24423,1,1400.0034781596305
52,85,28,48,no,0,no,yes,yes,0,16,no,7.1309,1,1250.001462130421
52,86,29,48,no,0,no,yes,yes,0,16,no,7.46737,1,1749.9981328952663
52,87,30,48,no,0,no,yes,yes,0,16,no,7.6009,1,1999.9950809218851
52,88,31,49,no,0,no,yes,yes,1,16,no,7.64969,1,2099.9944902130474
53,82,13,47,no,0,yes,no,yes,0,13,no,6.43615,1,623.9997701375192
53,83,14,49,no,0,yes,no,yes,0,13,no,6.90575,1,997.9967302465157
53,84,15,48,yes,0,no,no,yes,0,13,no,6.95655,1,1050.004784701754
53,85,16,49,yes,0,no,no,yes,0,13,no,6.95655,1,1050.004784701754
53,86,17,48,no,0,no,no,yes,0,13,no,7.06048,1,1165.0042336179245
53,87,18,47,yes,0,no,no,yes,0,13,no,7.20786,1,1350.00017356617
53,88,19,48,no,0,no,no,yes,0,13,no,7.20786,1,1350.00017356617
54,82,13,47,yes,1,no,no,yes,1,11,no,6.51175,1,673.0031431564381
54,83,14,52,yes,1,no,no,yes,1,11,no,6.5903,1,727.9992369132126
54,84,15,51,yes,1,no,no,yes,1,11,no,6.68461,1,799.9986178668522
54,85,16,51,yes,1,no,no,yes,1,11,no,6.74524,1,850.0031029439558
54,86,17,49,yes,1,no,no,yes,1,11,no,6.8977,1,989.9951063147462
54,87,18,49,yes,1,no,no,yes,1,11,no,7.0775,1,1185.0023065227049
54,88,19,50,yes,1,no,no,yes,1,11,no,7.10003,1,1212.0034340502025
55,82,32,49,yes,1,no,yes,yes,1,8,no,6.65415,1,775.9980443402862
55,83,33,49,yes,1,no,yes,yes,1,8,no,6.85013,1,944.0036191655851
55,84,34,49,yes,1,no,yes,yes,1,8,no,6.85646,1,949.9981146370138
55,85,35,47,yes,1,no,yes,yes,1,8,no,6.92363,1,1016.0013938123142
55,86,36,48,yes,1,no,yes,yes,1,8,no,7.04141,1,1142.9980982841134
55,87,37,47,yes,1,no,yes,yes,1,8,no,7.1333,1,1253.005068525478
55,88,38,46,yes,1,no,yes,yes,1,8,no,7.20786,1,1350.00017356617
56,82,23,51,yes,1,yes,no,yes,0,12,no,6.10925,1,450.0010877573504
56,83,24,49,yes,1,yes,no,yes,0,12,no,6.16331,1,474.99771808902665
56,84,25,52,yes,1,yes,no,yes,0,12,no,6.33328,1,563.0002093573934
56,85,26,52,yes,1,yes,no,yes,0,12,no,6.33328,1,563.0002093573934
56,86,27,48,yes,1,yes,no,yes,0,12,no,6.43775,1,624.9989689155998
56,87,28,50,yes,1,yes,no,yes,0,12,no,6.58617,1,724.9988002313536
56,88,29,50,yes,1,yes,no,yes,0,12,no,6.53379,1,688.000799502324
57,82,21,47,yes,0,yes,yes,yes,0,11,no,6.04025,1,419.99802126814745
57,83,22,49,yes,0,yes,yes,yes,0,11,no,6.28972,1,539.0023872853372
57,84,23,49,yes,0,yes,yes,yes,0,11,no,6.01616,1,410.00116452532893
57,85,24,49,no,0,yes,yes,yes,0,11,no,6.57786,1,718.9990237992304
57,86,25,47,no,0,yes,yes,yes,0,11,no,6.55108,1,699.9997654696559
57,87,26,48,no,0,yes,yes,yes,0,11,no,6.53233,1,686.9970512495744
57,88,27,48,no,0,yes,yes,yes,0,11,no,6.31355,1,552.001078456097
58,82,37,49,yes,1,no,yes,yes,1,14,no,6.55108,1,699.9997654696559
58,83,38,48,yes,1,no,yes,yes,1,14,no,6.68461,1,799.9986178668522
58,84,39,40,yes,1,no,yes,yes,1,14,no,6.69703,1,809.9965593974547
58,85,40,48,yes,1,no,yes,yes,0,14,no,6.90776,1,1000.0047210290066
58,86,41,48,yes,1,no,yes,yes,1,14,no,7.00307,1,1100.0049953462344
58,87,42,48,yes,1,no,yes,yes,1,14,no,7.1624,1,1290.0032284151637
58,88,43,48,yes,1,no,yes,yes,0,14,no,7.1309,1,1250.001462130421
59,82,26,48,no,1,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
59,83,27,49,no,1,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
59,84,28,48,no,1,no,yes,yes,0,17,no,7.34601,1,1549.9996746344307
59,85,29,47,no,1,no,yes,yes,0,17,no,7.43838,1,1699.9939989352702
59,86,30,46,no,1,no,yes,yes,0,17,no,7.48156,1,1775.007629127004
59,87,31,48,no,1,no,yes,yes,0,17,no,7.6009,1,1999.9950809218851
59,88,32,46,no,1,no,yes,yes,0,17,no,7.64969,1,2099.9944902130474
60,82,18,46,no,0,no,yes,no,1,11,yes,5.97635,0,393.999641736777
60,83,19,39,no,0,no,yes,no,1,11,yes,6.04025,0,419.99802126814745
60,84,20,44,no,0,no,yes,no,1,11,yes,6.04025,0,419.99802126814745
60,85,21,49,yes,0,no,yes,no,1,11,yes,6.04025,0,419.99802126814745
60,86,22,48,no,0,no,yes,no,1,11,yes,6.1203,0,455.00117437883324
60,87,23,47,yes,0,no,yes,no,1,11,yes,6.2186,0,501.9999399147557
60,88,24,43,yes,0,no,yes,no,1,11,yes,6.1717,0,478.9997138402573
61,82,24,50,no,0,no,yes,no,1,17,no,6.78559,0,885.0020841704364
61,83,25,51,no,0,no,yes,no,0,17,no,6.88857,0,980.9975871693457
61,84,26,51,no,0,no,yes,no,0,17,no,6.88755,0,979.9974797719154
61,85,27,50,no,0,no,yes,no,0,17,no,6.96885,0,1062.9995978225852
61,86,28,22,no,0,no,yes,no,0,17,no,6.85646,0,949.9981146370138
61,87,29,41,no,0,no,yes,no,0,17,no,6.73815,0,843.9978945636384
61,88,30,26,no,0,no,yes,no,0,17,no,7.1309,0,1250.001462130421
62,82,7,50,yes,0,yes,no,yes,0,16,no,6.58064,1,721.0006220178199
62,83,8,50,yes,1,yes,no,yes,0,16,no,6.83518,1,929.99573489279
62,84,9,50,yes,1,yes,no,yes,0,16,no,6.91274,1,1004.9971654083558
62,85,10,50,yes,1,yes,no,yes,0,16,no,6.95845,1,1052.0016902522248
62,86,11,49,yes,1,yes,no,yes,0,16,no,6.9256,1,1018.0048893532852
62,87,12,49,yes,1,yes,no,yes,0,16,no,7.23778,1,1391.0025150367644
62,88,13,49,yes,1,yes,no,yes,0,16,no,7.2724,1,1440.002314700994
63,82,11,50,no,0,no,no,yes,0,17,no,6.90575,1,997.9967302465157
63,83,12,49,no,0,no,no,yes,0,17,no,6.90575,1,997.9967302465157
63,84,13,50,no,0,no,no,yes,0,17,no,7.49554,1,1799.99650101174
63,85,14,49,no,0,no,no,yes,0,17,no,7.54961,1,1900.0015862070525
63,86,15,49,no,0,no,no,yes,0,17,no,7.52564,1,1855.0000462979524
63,87,16,48,no,0,no,no,yes,0,17,no,7.72886,1,2273.0094924029904
63,88,17,50,no,0,no,no,yes,0,17,no,7.36645,1,1582.007675364358
64,82,34,44,yes,1,no,yes,yes,0,12,no,6.35611,1,576.0013474407427
64,83,35,46,yes,1,no,yes,yes,0,12,no,6.42162,1,614.9986053005729
64,84,36,49,yes,1,no,yes,yes,0,12,no,6.47697,1,649.9984641235205
64,85,37,48,yes,1,no,yes,yes,0,12,no,6.53669,1,689.9988976628802
64,86,38,45,yes,1,no,yes,yes,0,12,no,6.55108,1,699.9997654696559
64,87,39,47,yes,1,no,yes,yes,0,12,no,6.68461,1,799.9986178668522
64,88,40,50,yes,1,no,yes,yes,0,12,no,6.80239,1,899.9957130183304
65,82,30,46,yes,1,no,yes,yes,1,8,no,6.55536,1,703.0021850604986
65,83,31,44,yes,1,no,yes,yes,1,8,no,6.62274,1,752.0027643948017
65,84,32,45,yes,1,no,yes,yes,1,8,no,6.72263,1,831.0001704751397
65,85,33,46,yes,1,no,yes,yes,1,8,no,6.77992,1,879.9983214260188
65,86,34,36,yes,1,no,yes,yes,1,8,no,6.93828,1,1030.995376988879
65,87,35,45,yes,1,no,yes,yes,1,8,no,7.03439,1,1135.002349548336
65,88,36,45,yes,1,no,yes,yes,1,8,no,7.04578,1,1148.0039297490462
66,82,20,49,yes,1,yes,no,yes,0,8,no,6.3081,1,549.0008556119342
66,83,21,49,yes,1,yes,no,yes,0,8,no,6.39693,1,600.0002068703479
66,84,22,47,yes,1,yes,no,yes,0,8,no,6.51767,1,676.9991382389383
66,85,23,49,yes,1,yes,no,yes,0,8,no,6.6107,1,743.0029387805165
66,86,24,47,yes,1,yes,no,yes,0,8,no,6.68711,1,802.0011164918322
66,87,25,44,yes,1,yes,no,yes,0,8,no,6.77079,1,872.0005023515143
66,88,26,48,yes,1,yes,no,yes,0,8,no,6.85646,1,949.9981146370138
67,82,28,50,yes,0,yes,no,yes,0,12,no,5.96615,1,390.0012717438335
67,83,29,50,yes,0,yes,no,yes,0,12,no,6.02828,1,415.00061410471443
67,84,30,49,yes,0,yes,no,yes,0,12,no,6.15273,1,469.99873349077745
67,85,31,50,yes,0,yes,no,yes,0,12,no,6.21461,1,500.0009507898083
67,86,32,50,yes,0,yes,no,yes,0,12,no,6.30992,1,550.0009469762311
67,87,33,50,yes,0,yes,no,yes,0,12,no,6.44572,1,630.0001137870956
67,88,34,49,yes,0,yes,no,yes,0,12,no,6.47697,1,649.9984641235205
68,82,34,40,yes,1,no,yes,yes,1,12,no,6.45834,1,638.0010952269639
68,83,35,47,yes,1,no,yes,yes,1,12,no,6.50728,1,670.0015327037951
68,84,36,42,yes,1,no,yes,yes,1,12,no,6.56808,1,712.0014870762263
68,85,37,45,yes,1,no,yes,yes,1,12,no,6.66823,1,787.0013784967111
68,86,38,47,yes,1,no,yes,yes,1,12,no,6.75577,1,859.0009260160238
68,87,39,47,yes,1,no,yes,yes,1,12,no,6.80239,1,899.9957130183304
68,88,40,46,yes,1,no,yes,yes,1,12,no,6.95655,1,1050.004784701754
69,82,27,49,yes,1,no,yes,yes,0,13,no,6.40523,1,605.0009328920604
69,83,28,46,yes,1,no,yes,yes,0,13,no,6.55678,1,704.0011572656892
69,84,29,47,yes,1,no,yes,yes,0,13,no,6.62007,1,749.9975951060887
69,85,30,47,yes,0,no,yes,yes,0,13,no,6.62007,1,749.9975951060887
69,86,31,47,yes,0,no,yes,yes,0,13,no,6.70319,1,815.0015377101477
69,87,32,48,yes,0,no,yes,yes,0,13,no,6.83518,1,929.99573489279
69,88,33,48,yes,1,no,yes,yes,0,13,no,6.93049,1,1022.9951244431043
70,82,8,49,no,0,no,yes,yes,0,16,no,6.47697,1,649.9984641235205
70,83,9,48,no,0,no,yes,yes,0,16,no,6.47697,1,649.9984641235205
70,84,10,49,no,0,no,yes,yes,0,16,no,6.62007,1,749.9975951060887
70,85,11,49,no,0,no,no,yes,0,16,no,6.80239,1,899.9957130183304
70,86,12,48,no,0,no,no,yes,0,16,no,6.90776,1,1000.0047210290066
70,87,13,48,no,0,no,no,yes,0,16,no,6.90776,1,1000.0047210290066
70,88,14,48,no,0,no,no,yes,0,16,no,7.17012,1,1300.0005935156187
71,82,7,48,no,0,yes,yes,no,0,16,no,6.69703,1,809.9965593974547
71,83,8,49,no,0,yes,yes,no,0,16,no,6.80239,1,899.9957130183304
71,84,9,49,no,0,yes,yes,no,0,16,no,6.8977,1,989.9951063147462
71,85,10,48,no,0,yes,yes,no,0,16,no,6.95655,1,1050.004784701754
71,86,11,46,no,0,yes,yes,no,0,16,no,7.1309,1,1250.001462130421
71,87,12,48,no,0,yes,yes,no,0,16,no,7.24423,1,1400.0034781596305
71,88,13,48,no,0,yes,yes,no,0,16,no,7.40184,1,1638.9974124409057
72,82,11,40,no,0,no,no,yes,1,17,no,6.47697,1,649.9984641235205
72,83,12,40,no,0,no,no,yes,1,17,no,6.62007,1,749.9975951060887
72,84,13,42,no,0,no,no,yes,1,17,no,6.62007,1,749.9975951060887
72,85,14,40,no,0,no,no,yes,1,17,no,6.68461,1,799.9986178668522
72,86,15,40,no,0,no,no,yes,1,17,no,6.85646,1,949.9981146370138
72,87,16,40,no,0,no,no,yes,1,17,no,6.90776,1,1000.0047210290066
72,88,17,42,no,0,no,no,yes,1,17,no,7.00307,1,1100.0049953462344
73,82,13,49,yes,0,no,yes,yes,1,16,no,6.46147,1,640.0011671346851
73,83,14,49,yes,0,no,yes,yes,1,16,no,6.65544,1,776.9997277643853
73,84,15,49,yes,0,no,yes,yes,1,16,no,6.73459,1,840.9986039639092
73,85,16,48,no,0,no,yes,yes,1,16,no,6.81344,1,909.9958144547106
73,86,17,47,no,0,no,yes,yes,1,16,no,6.91473,1,1006.9991010328087
73,87,18,47,no,0,no,yes,yes,1,16,no,6.8533,1,947.0008587531732
73,88,19,47,no,0,no,yes,yes,1,16,no,7.11314,1,1227.9974105104259
74,82,3,51,yes,1,yes,no,no,0,13,no,5.4161,1,224.9999095040237
74,83,4,51,yes,1,yes,no,no,0,13,no,5.52146,1,249.99977053454376
74,84,5,51,yes,1,yes,no,no,0,13,no,5.59842,1,269.9994710709569
74,85,6,45,no,0,yes,no,no,0,13,no,5.70378,1,299.9992576040583
74,86,7,50,no,0,yes,no,no,0,13,no,5.76832,1,319.9996813461516
74,87,8,50,yes,0,yes,no,no,0,13,no,5.8861,1,359.99854868086936
74,88,9,52,yes,0,yes,no,no,0,13,no,5.85793,1,349.9988959325305
75,82,23,36,yes,1,yes,no,yes,0,8,yes,5.66988,1,289.9997323357728
75,83,24,51,yes,1,yes,no,yes,0,8,yes,5.99146,1,399.99818116094247
75,84,25,51,yes,1,yes,no,yes,0,8,yes,6.08677,1,439.9979201635004
75,85,26,24,yes,1,yes,no,yes,0,8,yes,6.17379,1,480.0018701307137
75,86,27,50,yes,1,yes,no,yes,0,8,yes,6.25575,1,520.9999782464962
75,87,28,51,yes,1,yes,no,yes,0,8,yes,6.43775,1,624.9989689155998
75,88,29,47,yes,1,yes,no,yes,0,8,yes,6.44572,1,630.0001137870956
76,82,9,51,yes,0,no,yes,yes,0,13,no,5.16479,1,175.00070456480336
76,83,10,47,no,0,no,yes,yes,0,13,no,5.62762,1,277.9996903941754
76,84,11,50,yes,0,no,no,yes,0,13,no,5.84354,1,344.9984761275464
76,85,12,48,yes,0,no,no,yes,0,13,no,5.96101,1,388.0018082303834
76,86,13,47,yes,0,no,no,yes,1,13,no,6.02828,1,415.00061410471443
76,87,14,47,yes,0,no,no,yes,1,13,no,6.15273,1,469.99873349077745
76,88,15,49,yes,0,no,no,yes,0,13,no,6.24611,1,516.0016690142128
77,82,10,48,no,0,yes,no,yes,0,10,no,5.52146,1,249.99977053454376
77,83,11,52,yes,0,yes,no,yes,0,10,no,5.70378,1,299.9992576040583
77,84,12,51,yes,1,yes,no,yes,0,10,no,6.20456,1,495.0011075297372
77,85,13,50,yes,0,yes,no,yes,0,10,no,6.05912,1,427.9986322931763
77,86,14,39,yes,0,yes,no,yes,0,10,no,6.19848,1,492.00063148618966
77,87,15,29,yes,1,yes,no,yes,0,10,no,6.16121,1,474.00126951823364
77,88,16,39,yes,0,yes,no,yes,0,10,no,6.2804,1,534.002221999879
78,82,37,44,yes,0,no,no,yes,0,12,no,5.70378,1,299.9992576040583
78,83,38,52,yes,0,yes,yes,no,0,12,no,5.78383,1,325.00156574660696
78,84,39,46,yes,0,yes,yes,no,0,12,no,5.78383,1,325.00156574660696
78,85,40,48,yes,0,yes,yes,no,0,12,no,6.16331,1,474.99771808902665
78,86,41,49,yes,0,yes,yes,no,0,12,no,6.21461,1,500.0009507898083
78,87,42,50,yes,0,yes,yes,no,0,12,no,6.21461,1,500.0009507898083
78,88,43,50,yes,0,yes,yes,no,0,12,no,6.30992,1,550.0009469762311
79,82,10,50,yes,0,no,no,no,0,8,no,5.42935,0,228.00099660056568
79,83,11,50,yes,0,no,no,no,0,8,no,5.47227,0,237.99983966624302
79,84,12,50,yes,0,no,no,no,0,8,no,5.64545,0,283.0008779683257
79,85,13,50,yes,0,no,no,no,0,8,no,5.68698,0,295.00136988293383
79,86,14,37,yes,0,no,no,no,0,8,no,5.85793,0,349.9988959325305
79,87,15,50,yes,0,no,no,no,0,8,no,5.95324,0,384.9987163013432
79,88,16,50,yes,0,no,no,no,0,8,no,6.05209,0,425.0003532072695
80,82,5,48,no,1,no,no,yes,0,17,no,6.74524,1,850.0031029439558
80,83,6,50,no,1,no,no,yes,0,17,no,6.81674,1,913.0037610245406
80,84,7,50,no,1,no,no,yes,0,17,no,6.65929,1,779.996942652755
80,85,8,50,no,1,no,no,yes,0,17,no,7.09008,1,1200.0037970746978
80,86,9,50,no,1,no,no,yes,0,17,no,7.07918,1,1186.994783609786
80,87,10,50,no,1,no,no,yes,0,17,no,6.98472,1,1080.0039742795861
80,88,11,50,no,1,no,no,yes,0,17,no,7.26193,1,1425.004142904603
81,82,6,46,yes,0,no,yes,yes,1,16,no,6.35437,1,574.9999765415241
81,83,7,48,yes,0,no,yes,yes,1,16,no,6.33683,1,565.0024119074088
81,84,8,47,yes,0,no,yes,yes,1,16,no,6.43775,1,624.9989689155998
81,85,9,49,yes,0,no,yes,yes,1,16,no,6.39693,1,600.0002068703479
81,86,10,49,no,0,no,yes,yes,0,16,no,7.23346,1,1385.0063452238421
81,87,11,49,no,0,no,yes,yes,0,16,no,7.35883,1,1569.9985896031385
81,88,12,50,yes,0,no,yes,yes,0,16,no,7.17319,1,1303.9977277994556
82,82,22,50,yes,0,yes,no,yes,1,12,no,6.62007,1,749.9975951060887
82,83,23,49,yes,0,yes,no,yes,1,12,no,6.66568,1,784.9970815462345
82,84,24,44,yes,0,yes,no,yes,1,12,no,6.81454,1,910.9973606000016
82,85,25,38,yes,0,yes,no,yes,1,12,no,6.88857,1,980.9975871693457
82,86,26,49,yes,0,yes,no,yes,1,12,no,6.9575,1,1051.0027632119563
82,87,27,50,yes,0,yes,no,yes,1,12,no,6.93342,1,1025.996895604983
82,88,28,36,yes,0,yes,no,yes,1,12,no,7.06561,1,1170.9960612336977
83,82,12,47,yes,0,no,yes,no,1,12,no,6.12249,1,455.9987188632396
83,83,13,46,yes,0,no,yes,no,1,12,no,6.08904,1,440.99784993318207
83,84,14,47,yes,0,no,yes,no,1,12,no,6.29157,1,540.0004646387072
83,85,15,42,yes,0,no,yes,no,1,12,no,6.39693,1,600.0002068703479
83,86,16,48,yes,0,no,yes,no,1,12,no,6.49072,1,658.9976707669638
83,87,17,47,yes,0,no,yes,no,1,12,no,6.59715,1,733.0031505238552
83,88,18,46,yes,0,no,yes,no,1,12,no,6.56386,1,709.0031716958158
84,82,38,42,no,0,yes,yes,yes,0,17,yes,6.58617,1,724.9988002313536
84,83,39,34,no,0,yes,yes,yes,0,17,yes,6.62007,1,749.9975951060887
84,84,40,48,no,0,yes,yes,yes,0,17,yes,6.62007,1,749.9975951060887
84,85,41,46,no,0,yes,yes,yes,0,17,yes,6.40192,1,603.0016903758763
84,86,42,49,no,0,yes,yes,yes,0,17,yes,6.77422,1,874.996599443695
84,87,43,34,no,0,yes,yes,yes,0,17,yes,6.9256,1,1018.0048893532852
84,88,44,47,no,0,yes,yes,yes,0,17,yes,6.70073,1,812.9990979381305
85,82,15,51,yes,1,no,no,yes,1,7,no,6.16331,1,474.99771808902665
85,83,16,49,yes,1,no,no,yes,1,7,no,6.22654,1,506.0016853433491
85,84,17,50,yes,1,no,no,yes,1,7,no,6.3207700000000004,1,556.0009483974853
85,85,18,50,yes,1,no,no,no,1,7,no,6.4552,1,636.0009137163385
85,86,19,48,yes,1,no,no,no,1,7,no,6.51471,1,674.9981836634861
85,87,20,50,yes,1,no,no,no,1,7,no,6.62007,1,749.9975951060887
85,88,21,49,yes,1,no,no,no,1,7,no,6.66823,1,787.0013784967111
86,82,3,37,no,0,yes,yes,no,0,12,no,6.21461,0,500.0009507898083
86,83,4,49,no,0,yes,yes,no,0,12,no,6.71538,0,824.9972062786181
86,84,5,38,no,0,yes,yes,no,0,12,no,6.43775,0,624.9989689155998
86,85,6,49,no,0,yes,yes,no,0,12,no,6.65673,0,778.0027041939106
86,86,7,39,no,1,yes,yes,no,0,12,no,6.65929,0,779.996942652755
86,87,8,51,no,1,yes,yes,no,0,12,no,6.86485,0,958.0021287062804
86,88,9,48,no,0,yes,yes,no,0,12,no,6.65286,0,774.9976522547125
87,82,12,41,yes,0,no,yes,yes,1,14,no,6.54247,1,693.9986394096112
87,83,13,49,yes,0,no,yes,yes,1,14,no,6.60259,1,737.0015534580963
87,84,14,32,yes,0,no,yes,yes,1,14,no,6.74641,1,850.9981885859864
87,85,15,50,yes,0,no,yes,yes,1,14,no,6.86485,1,958.0021287062804
87,86,16,46,yes,0,no,yes,yes,1,14,no,6.95845,1,1052.0016902522248
87,87,17,49,yes,0,no,yes,yes,1,14,no,7.01392,1,1112.0050320220782
87,88,18,49,yes,0,no,yes,yes,1,14,no,7.11558,1,1230.9973826697196
88,82,5,49,no,1,no,yes,yes,0,15,no,6.3699,1,583.9994260285977
88,83,6,48,no,1,no,yes,yes,0,15,no,6.39693,1,600.0002068703479
88,84,7,48,no,1,no,yes,yes,0,15,no,6.55962,1,706.0033623377775
88,85,8,48,no,0,no,yes,yes,0,15,no,6.73102,1,838.0015917975262
88,86,9,48,no,0,no,yes,yes,0,15,no,6.86485,1,958.0021287062804
88,87,10,47,no,1,no,yes,yes,0,15,no,7.15462,1,1280.0059431643094
88,88,11,49,no,1,no,yes,yes,0,15,no,7.2724,1,1440.002314700994
89,82,11,48,no,0,no,no,yes,0,12,yes,6.05209,1,425.0003532072695
89,83,12,47,no,0,no,no,yes,0,12,yes,6.02345,1,413.00099410829006
89,84,13,50,no,0,no,no,yes,0,12,yes,6.30992,1,550.0009469762311
89,85,14,50,no,0,no,yes,yes,0,12,yes,6.38012,1,589.998503231037
89,86,15,49,no,0,no,yes,yes,0,12,yes,6.65929,1,779.996942652755
89,87,16,49,no,0,no,yes,yes,0,12,yes,6.68461,1,799.9986178668522
89,88,17,49,no,0,no,yes,yes,0,12,yes,6.73934,1,845.0028498879942
90,82,1,48,no,0,no,yes,no,0,12,no,6.21461,0,500.0009507898083
90,83,2,48,no,0,no,yes,no,0,12,no,6.21461,0,500.0009507898083
90,84,3,48,no,0,no,yes,no,0,12,no,6.30992,0,550.0009469762311
90,85,4,48,no,0,no,yes,no,0,12,no,6.39693,0,600.0002068703479
90,86,5,47,no,0,no,yes,no,0,12,no,6.21461,0,500.0009507898083
90,87,6,47,no,0,no,yes,no,0,12,no,6.39693,0,600.0002068703479
90,88,7,49,no,0,no,yes,no,0,12,no,6.65286,0,774.9976522547125
91,82,10,39,yes,0,no,yes,yes,1,7,no,6.34388,1,568.9997529821716
91,83,11,21,yes,1,no,yes,yes,1,7,no,6.41346,1,610.0006361282437
91,84,12,40,yes,1,no,yes,yes,1,7,no,6.72743,1,834.9985597507778
91,85,13,50,yes,1,no,yes,yes,1,7,no,6.76504,1,867.0008871317241
91,86,14,50,yes,1,no,yes,yes,1,7,no,6.85646,1,949.9981146370138
91,87,15,43,yes,1,no,yes,yes,1,7,no,7.00307,1,1100.0049953462344
91,88,16,42,yes,1,no,yes,yes,1,7,no,7.17012,1,1300.0005935156187
92,82,5,50,yes,0,yes,no,yes,1,14,no,6.47697,1,649.9984641235205
92,83,6,49,yes,0,yes,no,yes,1,14,no,6.58617,1,724.9988002313536
92,84,7,45,yes,0,yes,no,yes,1,14,no,6.7334,1,839.998410858121
92,85,8,38,yes,0,yes,no,yes,1,14,no,6.81344,1,909.9958144547106
92,86,9,48,yes,0,yes,no,yes,1,14,no,6.9613,1,1055.0041715730208
92,87,10,17,no,0,yes,no,yes,0,14,no,6.50279,1,666.9999693742798
92,88,11,47,no,0,yes,no,yes,1,14,no,6.70196,1,813.9997020739864
93,82,33,49,yes,1,yes,no,yes,1,7,no,5.99146,1,399.99818116094247
93,83,34,34,yes,1,yes,no,yes,0,7,no,6.17794,1,481.99801703168987
93,84,35,51,yes,1,yes,no,yes,0,7,no,6.17794,1,481.99801703168987
93,85,36,50,yes,1,yes,no,yes,1,7,no,6.39693,1,600.0002068703479
93,86,37,50,yes,1,yes,no,yes,1,7,no,6.50129,1,666.000219420137
93,87,38,46,yes,1,yes,no,yes,1,7,no,6.60665,1,739.9998622133335
93,88,39,31,yes,1,yes,no,yes,1,7,no,6.90776,1,1000.0047210290066
94,82,11,36,no,0,no,yes,yes,1,17,no,6.79122,1,889.9986981746471
94,83,12,36,no,0,no,yes,yes,1,17,no,6.84588,1,940.0001172518009
94,84,13,38,no,0,no,yes,yes,1,17,no,6.87213,1,965.0018322096182
94,85,14,36,no,0,no,yes,yes,1,17,no,6.95655,1,1050.004784701754
94,86,15,38,no,0,no,yes,yes,1,17,no,7.09672,1,1207.9983347794778
94,87,16,41,no,0,no,yes,yes,1,17,no,7.16085,1,1288.0052722271735
94,88,17,34,no,0,no,yes,yes,1,17,no,7.16085,1,1288.0052722271735
95,82,37,48,yes,1,no,yes,yes,1,8,no,6.28413,1,535.9977696706906
95,83,38,48,yes,1,no,yes,yes,1,8,no,6.32794,1,560.0018011145472
95,84,39,35,yes,1,no,yes,yes,1,8,no,6.47697,1,649.9984641235205
95,85,40,47,yes,1,no,yes,yes,1,8,no,6.50429,1,668.0012200786349
95,86,41,46,yes,1,no,yes,yes,1,8,no,6.58755,1,725.9999892371983
95,87,42,47,yes,1,no,yes,yes,1,8,no,6.76504,1,867.0008871317241
95,88,43,47,yes,1,no,yes,yes,1,8,no,6.81014,1,906.9977777482932
96,82,29,50,no,1,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
96,83,30,50,no,1,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
96,84,31,50,no,1,no,yes,yes,0,16,no,7.34601,1,1549.9996746344307
96,85,32,49,no,1,no,yes,yes,0,16,no,7.20786,1,1350.00017356617
96,86,33,49,no,1,no,yes,yes,0,16,no,7.52294,1,1849.9983015668945
96,87,34,48,no,1,no,yes,yes,0,16,no,7.67601,1,2156.0001465457226
